id,title,sector_clean,country_clean,report_type_clean,assurance_clean,text_chars,pdf_pages,pdf_source,kw_wellby,kw_qaly,kw_hact,kw_unit_cost,kw_cabinet_office,kw_wtp,kw_replacement_cost,kw_wage_rate,kw_nhs_costs,kw_gov_statistics,kw_literature,kw_bespoke,kw_svuk_resources,kw_global_value_exchange,kw_four_people,kw_local_multiplier,kw_employment_proxy,kw_health_proxy,kw_education_proxy,kw_housing_proxy,n_methods_detected,primary_proxy_method,proxy_sources_named,n_proxies_estimated,monetization_approach,has_sensitivity_on_proxies,monetization_notes,extraction_status
150,Reports Database:Women Moving Forward SROI Case Study,housing,Canada,Evaluative,0,11779,4,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],5.0,partial,False,"The report uses replacement cost proxies to estimate the value of services avoided, such as reduced reliance on social assistance and government subsidies. It also considers the financial benefits of increased employment and educational attainment, although specific sources for these values are not ",ok
151,"Reports Database:Talensi Farmer-Managed Natural Regeneration Project, Ghana, Soc",environment,Australia,Evaluative,0,15000,26,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,[],,partial,True,"The report uses a mixed methods approach to derive financial proxies for various outcomes, including focus group discussions and quantitative surveys. It also includes a sensitivity analysis to assess the robustness of the proxy values used.",ok
152,Reports Database:Social Benefit Analysis of Hotel Training Centre’s Room Attenda,employment,Unknown,Evaluative,0,7814,20,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,unit_cost,"[""MassHealth"", ""US Department of Health and Human Services""]",2.0,partial,False,"The report monetizes the social benefits of the training program by calculating the costs associated with Medicaid coverage for participants before and after the program, using unit costs from government sources. It also considers tax revenue generated from increased employment but does not fully mo",ok
153,Reports Database:Manchester Sport and Leisure Trust December 2013 Full Report,education,UK,Evaluative,0,15000,100,fullpdf,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,2.0,gov_statistics,"[""Cabinet Office WELLBYs"", ""NHS Information Centre"", ""Manchester\u2019s Healthy Weight Strategy 2010-2013"", ""E3M report on measuring Social Impact in Social Enterprise""]",5.0,partial,False,"The report uses government statistics and estimates from the NHS to quantify the economic impacts of physical inactivity and obesity, alongside other social benefits derived from the Trust's activities. Specific financial values are derived from these sources to represent the social impact.",ok
154,Reports Database:Healthy Empowered Resilient (H.E.R.) Pregnancy Program,housing,Canada,Evaluative,0,9995,4,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1.0,unit_cost,"[""Stats Canada"", ""Ontario 2010 data"", ""Government of BC cost estimate"", ""literature""]",8.0,full,True,"The report uses unit costs from various government and literature sources to estimate the social value created by the program, including costs of income assistance, subsidized housing, and healthcare services. Sensitivity analysis is discussed regarding the potential underestimation of social value ",ok
155,Reports Database:Low Income Monthly Transit Pass SROI Case Study,employment,Canada,Evaluative,0,15000,5,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],5.0,partial,False,"The report uses replacement cost proxies, such as the cost of avoided emergency medical services and hospital visits, to estimate social value. It also references minimum wage earnings as a proxy for increased employment opportunities.",ok
156,Reports Database:The value added for families before and after using Solvatten i,education,Kenya,Evaluative,0,15000,99,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""Naturskyddsf\u00f6reningen"", ""average cost from all stakeholders medical cost"", ""average household income""]",10.0,partial,True,"The report uses a mix of willingness to pay, market values, and alternative costs to monetize outcomes. Specific values are derived from stakeholder interviews and average costs, with sensitivity discussed regarding the variability in willingness to pay.",ok
157,Reports Database:Donbac Limited Social Return on Investment Study,housing,UK,Evaluative,0,4733,9,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""Cabinet Office WELLBYs"", ""HACT Social Value Bank"", ""BIS reports"", ""Breedon report""]",5.0,partial,False,"The report uses a combination of WELLBY values and insights from government reports to estimate the social value of lending to SMEs. It references various studies and reports to support its findings, but does not provide detailed sensitivity analysis on the proxy values used.",ok
158,Reports Database:ACTA SROI Report,arts_culture,UK,Evaluative,0,15000,39,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,unit_cost,"[""PSSRU cost book"", ""British Journal of Psychiatry"", ""SROI project database""]",4.0,partial,False,"The report uses unit costs for mental health services and potential income tax revenue from increased employability. It also estimates the cost of alternative leisure activities for young carers, specifically using cinema trips as a proxy.",ok
160,Reports Database:The economic and social return of Action for Children’s Wheatle,other,UK,Evaluative,0,15000,29,fullpdf,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,2.0,mixed,"[""ONS"", ""PSSRU Unit Costs 2007"", ""Liverpool Victoria"", ""http://www.statistics.gov.uk/downloads/theme_labour/ASHE_2008/tab6_7a.xls"", ""http://www.lv.com/media_centre/press_releases/lv=%20cost%20of%20a%20child"", ""http://www.statistics.gov.uk/pdfdir/fs1108.pdf"", ""http://budget.treasury.gov.uk/where_taxpayers_money_is_spent.htm"", ""https://www.cia.gov/library/publications/the-world-factbook/geos/uk.html""]",10.0,partial,False,"The report uses a mix of financial proxies including opportunity costs based on average salaries, costs of therapy sessions, and annual household spending on recreation. Sources include ONS data and specific unit costs from PSSRU.",ok
161,Reports Database:SROI Report 2013/2014: Sefton Play Council,other,Unknown,Evaluative,0,0,0,jsonl_fallback,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_text
162,Reports Database:Measuring the impact of the StepUP Loan program,employment,Australia,Evaluative,0,15000,36,fullpdf,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,2.0,replacement_cost,"[""CSI's Measuring Financial Exclusion in Australia report"", ""NAB admin costs"", ""FaHCSIA funding""]",5.0,partial,False,The report uses the cost of counselling as a proxy for mental wellbeing outcomes and calculates economic benefits from savings on welfare payments and reduced use of emergency credit. It does not discuss sensitivity or uncertainty regarding the proxy values.,ok
163,Reports Database:Social Return on Investment forecast of the Indigenous Money Me,education,Australia,Forecast,0,15000,64,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,mixed,[],,partial,True,The report uses a mixed approach to assign financial proxies to various social outcomes based on stakeholder engagement and primary data collection. It discusses sensitivity analysis on the financial proxies used to account for varying assumptions in the model.,ok
164,Reports Database:Social valuation of Refuge services for survivors of domestic v,housing,UK,Evaluative,0,14348,20,fullpdf,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,3.0,mixed,"[""DWP"", ""NHS"", ""REMIT""]",10.0,partial,True,"The report uses a combination of willingness to pay estimates and market prices for various outcomes, including health and safety improvements. It also references specific costs to the state from reduced domestic violence incidents, drawing on data from DWP and NHS.",ok
167,Reports Database:BrendonCare Clubs: Social Return on Investment Pilot Report,health,UK,Evaluative,0,15000,24,fullpdf,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,qaly,"[""EuroQol EQ-5D questionnaire"", ""National Institute for Clinical Excellence""]",1.0,full,False,"The report uses QALY as the primary financial proxy, linking health states of club members to a financial value based on the EQ-5D questionnaire. The analysis indicates that the health improvements experienced by members are valued at nearly £3 million.",ok
170,Reports Database:Introduction to Supported Employment 2009-2010 SROI Case Study,disability,Unknown,Evaluative,0,15000,5,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,mixed,"[""Saskatchewan Abilities Council records"", ""Yorkton Bowling Arena"", ""Contingent valuation""]",4.0,partial,False,"The report uses a mix of contingent valuation for personal well-being, market rates for income earned by participants, and unit costs for social club membership and coping skills workshops. Specific values were derived from participant feedback and existing records.",ok
171,Reports Database:Odysseus Mentoring Project: A summary appraisal of Social Retur,youth,Unknown,Evaluative,0,15000,22,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,unit_cost,"[""Audit Commission"", ""University of York"", ""Home Office"", ""NEF"", ""EKOS""]",5.0,partial,True,"The report primarily uses unit costs associated with young people not in education, employment, or training (NEET) and costs of crime incidents to assign monetary values to social outcomes. It also references studies from NEF and EKOS for valuing soft outcomes like self-esteem.",ok
173,Reports Database:Social Impact Analysis for Sewa Day on 6 October 2013,youth,UK,Evaluative,0,5796,18,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""EPG analysis"", ""literature on environmental projects""]",,partial,True,"The report uses a mix of subjective wellbeing (SWB) values and opportunity costs based on volunteer wage costs, alongside updated carbon pricing from literature. It discusses changes in methodology and acknowledges the impact of third-party data on figures.",ok
174,Reports Database:Auckland Council Retrofit Your Home Financial Support Programme,education,New Zealand,Evaluative,1,15000,148,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,mixed,"[""Primary research"", ""Rohani, 2012"", ""Just Economics, 2011"", ""Access Economics, 2010"", ""Holt and Beasley, 2001"", ""Asher and Byrnes, 2006"", ""Chapman et al., 2008"", ""Ministry of Health, 2009"", ""Telfar-Barnard et al., 2011"", ""Blakely et al., 2012"", ""MR Cagney, 2014""]",10.0,partial,True,"The report uses a combination of stated preference (contingent valuation) and revealed preference methods to monetize outcomes, including willingness to accept values for home satisfaction and cost per DALY for health-related outcomes, with detailed calculations provided in the appendices.",ok
175,Reports Database:The Social Return on Investment of Food for Life School Meals i,education,UK,Evaluative,0,15000,64,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,unit_cost,"[""NHS Reference Costs"", ""2008 Guidelines to Defra's GHG Conversion Factors"", ""Pretty et al (2005)"", ""Sansom et al (1998)""]",5.0,partial,False,"The report uses unit costs to estimate the financial value of health outcomes and service quality improvements, referencing NHS costs and environmental guidelines. It also incorporates historical data to adjust for deadweight in the analysis.",ok
176,Reports Database:Cockpit Arts SROI Evaluation of the Business Growth Loan Scheme,arts_culture,USA,Evaluative,0,12101,55,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0,replacement_cost,"[""Assertiveness and Self-Confidence Training"", ""Work-Life Balance Course"", ""Stress Management course"", ""Employment Support Package"", ""Positive Psychology Short Course"", ""Microsoft PowerPoint XP Fundamentals training course"", ""Career Crossroads guidance programme"", ""Developing a Business Plan in the Creative Industries course"", ""Find Your Ideal Career programme""]",15.0,full,True,The report uses replacement cost proxies based on the costs of various training courses and support services to estimate the financial value of outcomes for stakeholders. Sensitivity analysis is included to assess the impact of different assumptions on the results.,ok
177,Reports Database:Social Leisure Youth Program SROI Case Study,disability,Unknown,Forecast,0,11162,3,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,mixed,[],5.0,partial,False,"The report uses a mix of financial proxies including unit costs for case management support, social skills development, and caregiver burnout reduction. However, specific sources for these proxies are not cited.",ok
178,Reports Database:The Outward Bound Trust Social Impact Report 2014,employment,UK,Evaluative,0,15000,27,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,mixed,[],,partial,False,"The report uses a combination of qualitative assessments and quantitative measures to evaluate the impact of its courses on young people's skills and employability. However, specific financial proxies or sources for monetization are not detailed.",ok
179,Reports Database:FoodCycle Social Impact Report 2014,social_inclusion,UK,Evaluative,0,7821,23,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,mixed,[],5.0,partial,False,"The report uses a combination of methods including unit costs for meals served, market rates for volunteer hours, and potential cost savings from reduced food waste. However, specific sources for these proxies are not cited.",ok
180,Reports Database:Accountability Lab Impact Report 2013,housing,Nepal,Evaluative,0,3794,22,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,none,False,"The report does not provide specific financial proxies or monetization methods, nor does it discuss any sensitivity or uncertainty regarding proxy values.",ok
181,Reports Database:Building a Qualilty Part Time Jobs Market: A transformative app,social_inclusion,UK,Evaluative,0,15000,21,fullpdf,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2.0,unit_cost,"[""Joseph Rowntree Foundation"", ""ONS earnings data""]",3.0,partial,False,"The report monetizes the impact of part-time jobs by calculating additional tax income generated and savings from reduced out-of-work benefits, using a household income level of £16,000 as a proxy for poverty. It also references the average part-time wage secured for jobseekers compared to market av",ok
182,Reports Database:The Landmarc Difference,environment,UK,Evaluative,0,9231,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report indicates a commitment to measuring social impact but does not provide specific financial proxies or sources used for monetization. It mentions future intentions to refine approaches and improve data accuracy, suggesting a mixed methodology without clear proxies at this stage.",ok
183,Reports Database:Water for Life: Collaborations for the Public Good,housing,India,Evaluative,0,15000,15,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,mixed,"[""Deloitte"", ""HUF's triple bottom line scorecard""]",,partial,False,"The report utilizes a mixed approach to monetization, incorporating both quantitative and qualitative impacts through stakeholder engagement and a triple bottom line scorecard. Specific financial proxies are not detailed, but the methodology aims to capture a range of social, economic, and environme",ok
184,Reports Database:NOW Impact Card 2013-2014,other,Unknown,Evaluative,0,0,1,fullpdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_text
185,"Reports Database:HCT Group Impact Report 2011/12: Changing environment, changing",social_inclusion,UK,Evaluative,0,8200,25,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,unit_cost,[],5.0,partial,False,The report uses unit costs associated with training programs and employment outcomes to estimate social value generated. Specific sources for these costs are not cited.,ok
186,Reports Database:FutureFirst Annual Review 2012/13,education,UK,Evaluative,0,6465,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,The report discusses the impact of alumni engagement on students' motivation and career aspirations but does not specify distinct financial proxies or sources for monetization. It suggests a mixed approach to valuing the benefits of alumni support without detailing specific methods.,ok
187,Reports Database:Collaborating for Community Impact: Our journey so far,other,Unknown,Evaluative,0,0,48,fullpdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_text
188,Reports Database:Getting Together: The impact of local Gingerbread groups on sin,housing,UK,Evaluative,0,15000,36,fullpdf,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2.0,mixed,"[""Cabinet Office Guide to SROI"", ""academic research""]",,partial,True,"The report uses a mixed approach to monetization, drawing on academic research for financial proxies while also applying conservative adjustments to reflect the specific outcomes and population. It discusses the uncertainty of proxy values and aims to avoid over-claiming impact.",ok
189,Reports Database:Send a Cow: Our Impact,agriculture_food,Kenya,Evaluative,0,6446,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""UNE research"", ""national average data""]",5.0,partial,False,The report uses a mix of proxies including national average income data and costs associated with malnutrition to estimate the financial impact of increased income and improved education on families. Specific sources include UNE research and national averages for educational attainment.,ok
190,Reports Database:Co-Operatives UK: Our impact in 2013,housing,UK,Evaluative,0,2037,12,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,none,False,The report discusses the impact of Co-operatives UK but does not provide specific financial proxies or monetization methods for the outcomes achieved.,ok
191,Reports Database:Five Lamps Social Impact Report April 2013 – March 2014,employment,UK,Evaluative,0,15000,33,fullpdf,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,unit_cost,"[""New Economy (Greater Manchester) Unit Cost Database"", ""Department for Communities and Local Governments Unit Cost Database"", ""CDFA Economic Impact Calculator""]",10.0,partial,False,"The report utilizes unit costs from government databases to estimate the economic and social value of various services, including financial inclusion and housing activities. It acknowledges the limitations of these estimates and does not attempt to monetize all outcomes.",ok
192,Reports Database:Achievement for All Impact Report 2013/14,education,UK,Evaluative,0,15000,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,unit_cost,[],,partial,False,"The report uses unit costs related to educational outcomes to estimate the financial impact of the Achievement for All program, but does not specify the exact sources or values used for these calculations.",ok
193,Reports Database:The Outward Bound Trust Impact Report 2009,education,UK,Evaluative,0,15000,17,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,The report discusses various positive outcomes from the Outward Bound courses but does not specify distinct financial proxies or sources for monetization. It indicates a commitment to measuring impact but lacks detailed financial valuation methods.,ok
194,Reports Database:Community investment by social housing organisations: measuring,housing,Unknown,Evaluative,0,15000,54,fullpdf,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,hact,"[""HACT Social Value Bank""]",,partial,False,"The report utilizes the HACT Social Value Bank as a primary source for monetizing social impact, focusing on community investment activities. However, it does not provide a comprehensive monetization of all outcomes.",ok
195,Reports Database:Cornerstone Partnership Social Impact Report,disability,UK,Evaluative,0,1166,15,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,unclear,False,"The report does not provide specific details on financial proxies or monetization methods used, making it difficult to ascertain the approach taken.",ok
196,Reports Database:UnityTrust Bank: Our Social Lending Impact 2013,housing,Unknown,Evaluative,0,10924,15,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],5.0,partial,False,"The report uses a replacement cost approach to estimate the value of jobs created and retained through lending, as well as the financial leverage achieved by the loans. Specific sources for the proxies are not cited.",ok
197,Reports Database:arc Impact Report Autumn 2014,employment,UK,Evaluative,0,15000,28,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,replacement_cost,[],2.0,partial,False,"The report estimates the Gross Value Added (GVA) of jobs created at £46.1 million and the savings to the state from reduced unemployment claims and improved health outcomes at £10.8 million, using a replacement cost approach for the economic impact.",ok
198,Reports Database:SkillForce Social Impact Report 2013,education,UK,Evaluative,0,15000,60,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of quantitative and qualitative measures to assess impact, including tracking attendance, behavior, and self-esteem changes. However, specific financial proxies or sources for monetization are not detailed.",ok
199,Reports Database:SolarAid Impact Report 2014,education,UK,Evaluative,0,15000,9,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,replacement_cost,[],5.0,full,False,"The report monetizes the savings from reduced spending on kerosene and other lighting alternatives, estimating that families save approximately $70 per year per solar light. It also quantifies the health benefits and educational improvements associated with solar light usage, although specific sourc",ok
200,Reports Database:Harrogate & Ripon Centres of Voluntary Service Impact Report 20,health,UK,Evaluative,0,15000,28,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""North Yorkshire County Council"", ""NHS"", ""Cabinet Office WELLBYs""]",5.0,partial,False,"The report uses a combination of methods including government statistics and bespoke proxies to estimate the social value generated by community projects. Specific financial values were derived from local funding data and training outcomes, but not all outcomes were monetized.",ok
201,Reports Database:Golden Lane Housing Social Impact Report 2014,disability,UK,Evaluative,0,15000,40,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,unit_cost,"[""University of Bangor"", ""Laing Buisson for the Department of Health"", ""NHS""]",5.0,partial,False,The report uses unit costs from various studies to estimate the financial impact of the GLH housing model compared to other care options. It references specific costs associated with residential care and the potential savings from moving tenants from more expensive settings.,ok
202,Reports Database:Impact of WEA Adult Education 2014,education,UK,Evaluative,0,14725,12,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.0,wellby,"[""ONS Subjective Wellbeing Scale"", ""BIS Research Paper number 90"", ""Annual Population Survey""]",3.0,partial,False,"The report uses the ONS Subjective Wellbeing Scale to quantify wellbeing improvements among students, alongside references to government research papers for broader context on the benefits of adult education.",ok
203,Reports Database:Unlocking the Power Together: Fairtrade Annual Impact Report,education,South Africa,Evaluative,0,10159,44,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""FAO estimates"", ""TWIN report"", ""Cabinet Office WELLBYs""]",5.0,partial,False,"The report uses a mix of financial proxies including FAO estimates for the impact of gender inequalities in agriculture, and insights from a TWIN report on women's roles in Fairtrade supply chains. Some outcomes are monetized, but not all are fully quantified.",ok
204,Reports Database:Oxfam: Cambodia Impact Report,education,Cambodia,Evaluative,0,15000,39,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report employs a mixed approach to monetization, utilizing various indicators related to livelihoods, education, and health outcomes, but does not specify distinct financial proxies or sources for monetization.",ok
205,Reports Database:Exeter CVS Impact Report 2013-2014,employment,Unknown,Evaluative,0,14268,36,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,[],,partial,False,"The report discusses various community support and volunteering initiatives but does not specify distinct financial proxies or sources for monetization. It indicates a mixed approach to monetization, focusing on both qualitative impacts and some quantitative measures without detailing specific metho",ok
206,Reports Database:National Youth Agency (NYA) Impact Report 2014,youth,UK,Evaluative,0,4497,20,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""Cabinet Office"", ""Durham University""]",,partial,False,"The report utilizes a combination of funding data and evaluations from Durham University to assess the impact of youth work programs, but does not provide specific financial proxies or detailed monetization methods.",ok
207,Reports Database:Co-Operatives UK Impact Report 2014,employment,UK,Evaluative,0,2705,8,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,The report discusses various impacts and contributions of the co-operative sector but does not specify distinct financial proxies or sources for monetization. It indicates a mix of qualitative and quantitative outcomes without detailed financial valuation.,ok
208,Reports Database:Priced out: The plight of low income families and young people ,social_inclusion,UK,Evaluative,0,15000,38,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,mixed,"[""Ofgem Social Obligations Data"", ""Family Resources Survey"", ""National Centre for Social Research (NatCen)"", ""Shelter study""]",5.0,partial,False,"The report uses a combination of data from government surveys and studies to estimate the financial impact of fuel poverty on families, including additional costs incurred and the effects on wellbeing. Specific figures are derived from the Family Resources Survey and other literature, but not all ou",ok
209,Reports Database:Every night you cry: The realities of having a parent in prison,justice,UK,Evaluative,0,15000,8,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],1.0,partial,False,"The report estimates the average personal cost to families of prisoners at £175 per month, which is used as a financial proxy for the impact of parental imprisonment on children. No specific sources for this value are cited.",ok
210,"Reports Database:HCT Group Impact Report 2014: National Vision, Local Impact",education,UK,Evaluative,0,15000,19,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,mixed,"[""Department for Transport (2011) National travel survey"", ""TNS for Age UK (2014) Loneliness survey"", ""Bell DNF, Blanchflower DG (2010) UK unemployment in the Great Recession""]",5.0,partial,False,The report uses a combination of government statistics and literature to derive financial proxies related to transport access and its impact on social isolation and employment. Specific sources include the Department for Transport and studies on unemployment and mental health.,ok
211,"Reports Database:Reminiscence Arts and Dementia Care: Impact on Quality of Life,",arts_culture,UK,Evaluative,0,15000,12,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""Alzheimer\u2019s Society"", ""Dementia Care Mapping"", ""Zeilig et al., 2014"", ""Buttrick et al. 2013"", ""Cohen et al. 2006, 2007"", ""Hanna and Perlstein 2008"", ""Noice et al. 2013"", ""Ramsey 2013""]",,partial,False,"The report utilizes a mixed approach to monetization, drawing on various studies and frameworks related to quality of life and wellbeing for people living with dementia, but does not provide specific financial proxies or detailed monetization methods.",ok
212,Reports Database:Victim Support Impact Report 2013/14,health,UK,Evaluative,0,15000,58,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of methods to estimate the value of services provided, including subjective wellbeing measures and unit costs for services, but does not specify the exact sources or values used.",ok
213,Reports Database:The Downtown Outreach Addiction Partnership Team (DOAP) Program,health,Canada,Evaluative,0,3648,1,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,[],,partial,False,"The report indicates a social return on investment of $9.43 for every dollar invested, suggesting a mix of monetization methods for various outcomes, but does not specify the exact proxies or sources used.",ok
214,Reports Database:The evaluation of the Community Support for Offenders’ Families,justice,UK,Evaluative,0,15000,72,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report employs a mixed methods approach to evaluate the service, suggesting a combination of qualitative and quantitative data collection, but does not specify distinct financial proxies or sources for monetization.",ok
215,Reports Database:Night Shelter Impact Report 2013/14,housing,UK,Evaluative,0,776,22,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],2.0,partial,False,The report uses replacement cost for estimating the value of volunteer hours and the cost to rehouse or move on guests. No specific external sources are cited for these values.,ok
216,Reports Database:Crisis impact report 2013-2014,housing,UK,Evaluative,0,9464,15,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""University of York""]",,partial,False,"The report uses a mixed approach to monetization, incorporating qualitative insights from client interviews and focus groups, alongside quantitative data from educational outcomes. Specific financial proxies are not detailed, but the evaluation emphasizes the impact of educational services on client",ok
217,Reports Database:Shaw Trust. Making a difference: Our year in review 2013-2014,employment,UK,Evaluative,0,6409,28,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,mixed,[],,partial,False,"The report utilizes a mixed approach for monetization, incorporating various methods to estimate the social value created through employment support services, but does not specify distinct financial proxies or sources.",ok
218,Reports Database:Helping More People. Shelter impact report 2012/13,housing,UK,Evaluative,0,4465,20,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,The report discusses various outcomes related to homelessness and housing but does not specify distinct financial proxies or sources used for monetization. It indicates a mix of methods for measuring impact but lacks detailed financial proxy information.,ok
219,Reports Database:Keys to the Future: An independent evaluation of Shelter’s Chil,housing,UK,Evaluative,0,15000,22,fullpdf,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3.0,unit_cost,"[""Association of Chief Officers of Voluntary Organisations"", ""NHS Information Centre"", ""Home Office"", ""National Audit Office"", ""Office of the Deputy Prime Minister""]",10.0,partial,False,"The report uses unit costs derived from various sources to calculate the financial implications of interventions, including costs associated with benefits entitlement and potential savings from preventing children from entering care. It does not fully monetize all outcomes, particularly qualitative ",ok
220,Reports Database:Keys to the Future: An independent evaluation of Shelter’s Chil,housing,UK,Evaluative,0,15000,28,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],3.0,partial,False,"The report uses a cost consequence analysis to estimate a return on investment of £4 to £7 for every £1 invested, focusing on potential savings for statutory agencies. It also discusses qualitative outcomes but does not provide specific financial proxies or sources.",ok
